Year,Congress,Session,Vote_Number,Yeas,Nays,Question
2017,115,1,1,51,48,On the Motion to Proceed S.Con.Res. 3
2017,115,1,2,48,52,On the Motion (Motion to Waive Section 305(b)(2) of the C.B.A. re: Kaine Amdt. No. 8)
2017,115,1,3,14,83,On the Amendment S.Amdt. 1 to S.Con.Res. 3 (No short title on file)
2017,115,1,4,49,47,On the Motion (Motion to Waive CBA Re: Germaneness Re: Hirono Amdt. No. 20)
2017,115,1,5,31,67,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Flake Amdt. No. 52)
2017,115,1,6,49,49,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Sanders Amdt. No. 19)
2017,115,1,7,47,51,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Nelson Amdt. No. 13)
2017,115,1,8,48,50,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: King Amdt. No. 60)
2017,115,1,9,51,47,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Barrasso Amdt. No. 173)
2017,115,1,10,51,47,On the Motion (Motion to Waive the C.B.A. Re: Manchin Amdt. No. 64)
2017,115,1,11,51,47,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Heller Amdt. No. 167)
2017,115,1,12,48,50,On the Motion (Motion to Waive the CBA Re: Baldwin Amdt. No. 81)
2017,115,1,13,50,48,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Flake Amdt. No. 176)
2017,115,1,14,48,50,On the Motion (Motion to Waive the C.B.A. Re: Tester Amdt. No. 104)
2017,115,1,15,49,49,On the Motion (Motion to Waive the C.B.A. Re: Casey Amdt. No. 61)
2017,115,1,16,47,51,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Barrasso Amdt. No. 181)
2017,115,1,17,51,47,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Hatch Amdt. No. 179)
2017,115,1,18,48,50,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Menendez Amdt. No. 83)
2017,115,1,19,49,49,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Alexander Amdt. No. 174)
2017,115,1,20,46,52,On the Amendment S.Amdt. 178 to S.Con.Res. 3 (No short title on file)
2017,115,1,21,47,51,On the Motion (Motion to Waive the C.B.A. Re: Wyden Amdt. No. 188)
2017,115,1,22,52,46,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Fischer Amdt. No. 184)
2017,115,1,23,49,49,On the Motion (Motion to Waive the C.B.A. Re: Gillibrand Amdt. No. 82)
2017,115,1,24,51,47,On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Hatch Amdt. No. 180)
2017,115,1,25,49,49,On the Motion (Motion to Waive the C.B.A. Re: Brown Amdt. No. 86)
2017,115,1,26,51,48,On the Concurrent Resolution S.Con.Res. 3
2017,115,1,27,81,17,On Passage of the Bill S. 84
2017,115,1,28,99,0,On Passage of the Bill H.R. 72
2017,115,1,29,98,1,On the Nomination PN29
2017,115,1,30,88,11,On the Nomination PN40
2017,115,1,31,89,8,On the Motion to Proceed PN43
2017,115,1,32,66,32,On the Nomination PN43
2017,115,1,33,96,4,On the Nomination PN51 and PN50
2017,115,1,34,56,43,On the Cloture Motion PN25
2017,115,1,35,93,6,On the Nomination PN35
2017,115,1,36,56,43,On the Nomination PN25
2017,115,1,37,55,43,On the Motion to Table PN25
2017,115,1,38,53,44,On the Motion to Proceed PN25
2017,115,1,39,54,44,On the Motion (Shall the Journal Stand Approved to Date?)
2017,115,1,40,52,47,On the Motion to Proceed PN37
2017,115,1,41,55,42,On the Motion to Proceed PN37
2017,115,1,42,56,42,On the Motion to Proceed H.J.Res. 38
2017,115,1,43,54,45,On the Joint Resolution H.J.Res. 38
2017,115,1,44,53,45,On the Motion to Proceed PN30
2017,115,1,45,51,47,On the Motion to Proceed PN30
2017,115,1,46,51,48,On the Motion to Proceed PN33
2017,115,1,47,52,47,On the Motion to Proceed PN33
2017,115,1,48,51,48,On the Motion to Proceed PN26
2017,115,1,49,52,48,On the Motion to Proceed PN26
2017,115,1,50,52,48,On the Motion to Proceed H.J.Res. 41
2017,115,1,51,52,47,On the Joint Resolution H.J.Res. 41
2017,115,1,52,52,48,On the Cloture Motion PN37
2017,115,1,53,91,4,On the Motion for Attendance PN37
2017,115,1,54,50,50,On the Nomination PN37
2017,115,1,55,52,47,On the Cloture Motion PN30
2017,115,1,56,88,3,On the Motion for Attendance PN30
2017,115,1,57,49,43,On the Decision of the Chair PN30
2017,115,1,58,43,50,On the Motion (Shall the Senator be Permitted to Proceed in Order?)
2017,115,1,59,52,47,On the Nomination PN30
2017,115,1,60,51,48,On the Cloture Motion PN33
2017,115,1,61,52,47,On the Nomination PN33
2017,115,1,62,53,46,On the Cloture Motion PN26
2017,115,1,63,53,47,On the Nomination PN26
